component,consolidated_name,component_size,austraits_trait_name,bien_trait_name,gift_trait_name,try_trait_id
1757,Mycorrhizal colonization EM: fraction of root length colonized by ectomycorrhizal structure,1,NA,NA,NA,1431
1758,Mycorrhizal colonization: classified fractions of root length that contain mycorrhizae,1,NA,NA,NA,1433
1759,Mycorrhizal colonization: fraction of root length that contains hyphae,1,NA,NA,NA,1432
1760,"Mycorrhizal colonization: fraction of root length with mycorrhizla hyphae, arbuscules, or vesicles",1,NA,NA,NA,1435
1761,Mycorrhizal colonization: fraction of root tips that contain mycorrhizal structures,1,NA,NA,NA,1429
1762,Mycorrhizal colonization: number of colonized root tips per root branch length,1,NA,NA,NA,1434
1763,Mycorrhizal infection intensity,1,NA,NA,NA,1030
1764,Paleo trait: leaf area,1,NA,NA,NA,2949
1765,Paleo trait: leaf mass per area,1,NA,NA,NA,2950
1766,Paleo trait: leaf petiole width,1,NA,NA,NA,2948
1767,Photosynthesis A/Ci curve: photosynthetic rate per leaf area,1,NA,NA,NA,3364
1768,Photosynthesis A/Ci curve: stomata conductance per leaf area,1,NA,NA,NA,3365
1769,Photosynthesis C4: Vpmax25 per leaf area,1,NA,NA,NA,4075
1770,Photosynthesis carboxylation capacity (Vcmax) per leaf dry mass (Farquhar model),1,NA,NA,NA,185
1771,Photosynthesis carboxylation capacity (Vcmax) per leaf nitrogen (N) content (Farquhar model),1,NA,NA,NA,487
1772,Photosynthesis carboxylation capacity (Vcmax) temperature dependence (Farquhar model),1,NA,NA,NA,537
1773,Photosynthesis CO2 compensation point,1,NA,NA,NA,479
1774,Photosynthesis drawdown of CO2 concentration from ambient airspace to intercellular airspace,1,NA,NA,NA,3126
1775,Photosynthesis drawdown of CO2 concentration from intercellular airspace to chloroplast,1,NA,NA,NA,3380
1776,Photosynthesis electron transport capacity (Jmax) per leaf dry mass (Farquhar model),1,NA,NA,NA,270
1777,Photosynthesis electron transport capacity (Jmax) per leaf nitrogen (N) content (Farquhar model),1,NA,NA,NA,486
1778,Photosynthesis electron transport capacity (Jmax) temperature dependence (Farquhar model),1,NA,NA,NA,488
1779,Photosynthesis irradiance at saturation ,1,NA,NA,NA,720
1780,Photosynthesis light compensation point,1,NA,NA,NA,721
1781,Photosynthesis light response curvatur,1,NA,NA,NA,533
1782,Photosynthesis light use efficiency (LUE),1,NA,NA,NA,271
1783,Photosynthesis net assimilation rate per leaf area (NAR),1,NA,NA,NA,784
1784,Photosynthesis organ,1,NA,NA,NA,3687
1785,Photosynthesis oxygenation capacity (Farquhar model),1,NA,NA,NA,666
1786,Photosynthesis per leaf construction cost,1,NA,NA,NA,3807
1787,Photosynthesis per leaf respiration,1,NA,NA,NA,3806
1788,Photosynthesis performance index,1,NA,NA,NA,3878
1789,Photosynthesis photoperiodism: threshold value,1,NA,NA,NA,1012
1790,Photosynthesis photoperiodism: type,1,NA,NA,NA,1013
1791,Photosynthesis quantum yield (QY; corresponding to photosynthetic efficiency),1,NA,NA,NA,3394
1792,Photosynthesis rate per leaf area: transition to TPU limited photosynthesis,1,NA,NA,NA,974
1793,Photosynthesis temperature dependence,1,NA,NA,NA,534
1794,Photosynthesis: convexity parameter of light response curve,1,NA,NA,NA,3802
1795,Photosynthesis: gross photosynthesis per leaf area,1,NA,NA,NA,3803
1796,Photosynthesis: gross photosynthesis per leaf dry mass,1,NA,NA,NA,3804
1797,Photosynthesis: intercellular CO2 concentration,1,NA,NA,NA,49
1798,Photosynthesis: light saturation point,1,NA,NA,NA,3805
1799,Photosynthesis: maximum rate of PEPc carboxylation (Vpmax) per leaf area,1,NA,NA,NA,3362
1800,Photosynthesis: non-photochemical quenching (NPQ),1,NA,NA,NA,3978
1801,Photosynthesis: primary photosynthetic apparatus abaxial color,1,NA,NA,NA,3694
1802,Photosynthesis: primary photosynthetic apparatus adaxial color,1,NA,NA,NA,3693
1803,Photosynthesis: primary photosynthetic apparatus cross section,1,NA,NA,NA,3688
1804,Photosynthesis: primary photosynthetic apparatus indumentum,1,NA,NA,NA,3692
1805,Photosynthesis: primary photosynthetic apparatus margin,1,NA,NA,NA,3691
1806,Photosynthesis: primary photosynthetic apparatus shape,1,NA,NA,NA,3690
1807,Photosynthesis: primary photosynthetic apparatus type,1,NA,NA,NA,3689
1808,Photosynthesis: Quantum use efficiency,1,NA,NA,NA,3973
1809,Photosynthesis: quantum yield of photosystem 2,1,NA,NA,NA,3856
1810,Photosynthesis: rate of triose phosphate utilisation (TPU),1,NA,NA,NA,3485
1811,Photosynthesis: stem photosynthetic bark ,1,NA,NA,NA,3755
1812,Photosynthesis: twig photosynthetic bark,1,NA,NA,NA,3727
1813,Plant belowground relative growth rate,1,NA,NA,NA,3459
1814,Plant bifurcation ratio,1,NA,NA,NA,5
1815,Plant biomass and allometry: Bark cross-sectional area at breast height,1,NA,NA,NA,3435
1816,Plant biomass and allometry: Bark dry mass per plant,1,NA,NA,NA,3444
1817,Plant biomass and allometry: Belowground plant organ dry mass per plant,1,NA,NA,NA,2555
1818,Plant biomass and allometry: Belowground plant organ mass fraction (fraction of belowground plant or,1,NA,NA,NA,2773
1819,"Plant biomass and allometry: Branch dry mass (alive, dead) per plant",1,NA,NA,NA,449
1820,Plant biomass and allometry: Branch dry mass per plant,1,NA,NA,NA,3447
1821,Plant biomass and allometry: Branch nitrogen (N) content per plant,1,NA,NA,NA,452
1822,Plant biomass and allometry: Ccone (strobilus) dry mass per plant,1,NA,NA,NA,1020
1823,Plant biomass and allometry: Coarse root dry mass per plant,1,NA,NA,NA,3449
1824,Plant biomass and allometry: coarse root fresh mass per plant,1,NA,NA,NA,3551
1825,Plant biomass and allometry: Coarse root length per plant,1,NA,NA,NA,1770
1826,Plant biomass and allometry: Coarse root mass fraction (fraction of coarse root dry mass per whole p,1,NA,NA,NA,1534
1827,Plant biomass and allometry: Crown (canopy) area per plant,1,NA,NA,NA,20
1828,Plant biomass and allometry: Crown (canopy) area: projected as seen from above,1,NA,NA,NA,3440
1829,Plant biomass and allometry: Crown (canopy) volume per plant,1,NA,NA,NA,2814
1830,Plant biomass and allometry: dead leaf fraction (dead leaf dry mass per plant aboveground dry mass),1,NA,NA,NA,3561
1831,Plant biomass and allometry: fibrous roots dry mass per plant,1,NA,NA,NA,3972
1832,Plant biomass and allometry: Fine root (absorptive) dry mass per plant,1,NA,NA,NA,2043
1833,Plant biomass and allometry: Fine root (absorptive) exudation rate per plant,1,NA,NA,NA,3268
1834,Plant biomass and allometry: Fine root (absorptive) length per plant,1,NA,NA,NA,2282
1835,Plant biomass and allometry: Fine root (absorptive) mass fraction (fraction of absorptive fine root ,1,NA,NA,NA,2261
1836,Plant biomass and allometry: Fine root (transport) dry mass per plant,1,NA,NA,NA,2299
1837,Plant biomass and allometry: Fine root (transport) length per plant,1,NA,NA,NA,2538
1838,Plant biomass and allometry: Fine root dry mass per plant,1,NA,NA,NA,3448
1839,Plant biomass and allometry: fine root fresh mass per plant,1,NA,NA,NA,3552
1840,Plant biomass and allometry: Fine root length per plant,1,NA,NA,NA,2026
1841,Plant biomass and allometry: Fine root length ratio (RLR): fine root length per plant dry mass,1,NA,NA,NA,2021
1842,Plant biomass and allometry: Fine root mass fraction (fraction of fine root dry mass to whole plant ,1,NA,NA,NA,2005
1843,Plant biomass and allometry: Fine root nitrogen (N) content per plant,1,NA,NA,NA,469
1844,Plant biomass and allometry: Flower dry mass per plant,1,NA,NA,NA,3507
1845,Plant biomass and allometry: fraction of standing dead biomass (fuel) per total biomass,1,NA,NA,NA,3487
1846,Plant biomass and allometry: fruit (harvest organ) dry mass per shoot dry mass; Fruit mass fraction ,1,NA,NA,NA,3962
1847,Plant biomass and allometry: fruit dry mass per plant,1,NA,NA,NA,3952
1848,Plant biomass and allometry: fruit fresh mass per plant,1,NA,NA,NA,3953
1849,Plant biomass and allometry: Leaf dry mass (cotyledons) per plant,1,NA,NA,NA,3051
1850,Plant biomass and allometry: Leaf dry mass per plant,1,NA,NA,NA,3441
1851,Plant biomass and allometry: Leaf dry mass per plant,1,NA,NA,NA,129
1852,"Plant biomass and allometry: leaf dry mass per shoot dry mass; leaf weight ratio, LWR aboveground",1,NA,NA,NA,3960
1853,Plant biomass and allometry: Leaf dry mass production rate per plant,1,NA,NA,NA,3040
1854,Plant biomass and allometry: Leaf fresh mass per plant,1,NA,NA,NA,3406
1855,Plant biomass and allometry: Leaf nitrogen (N) content per plant,1,NA,NA,NA,502
1856,Plant biomass and allometry: Leaf nitrogen (N) content per plant nitrogen (N) content,1,NA,NA,NA,671
1857,Plant biomass and allometry: Leaf number production rate per plant,1,NA,NA,NA,3036
1858,Plant biomass and allometry: leaf petiole dry mass per plant,1,NA,NA,NA,3968
1859,Plant biomass and allometry: Leaf petiole dry mass per plant,1,NA,NA,NA,3125
1860,Plant biomass and allometry: leaf petiole fresh mass per plant,1,NA,NA,NA,3967
1861,"Plant biomass and allometry: Leaves per plant (emergent, mature, senescent)",1,NA,NA,NA,1032
1862,Plant biomass and allometry: Litter (leaf) dry mass (dead leaves) per plant,1,NA,NA,NA,3457
1863,Plant biomass and allometry: Litter (leaf) number of dead leaves per plant,1,NA,NA,NA,3460
1864,Plant biomass and allometry: number of inflorescences per plant,1,NA,NA,NA,1031
1865,Plant biomass and allometry: Plant dry mass,1,NA,NA,NA,3451
1866,Plant biomass and allometry: Plant dry mass,1,NA,NA,NA,700
1867,Plant biomass and allometry: Plant dry mass per plant fresh mass,1,NA,NA,NA,119
1868,Plant biomass and allometry: Plant dry mass per plant volume,1,NA,NA,NA,117
1869,Plant biomass and allometry: Plant surface area per plant dry mass of all green parts,1,NA,NA,NA,776
1870,Plant biomass and allometry: ratio of coarse to fine standing dead biomass (fuel),1,NA,NA,NA,3486
1871,Plant biomass and allometry: Reproductive dry mass per plant,1,NA,NA,NA,130
1872,Plant biomass and allometry: Reproductive organs per plant,1,NA,NA,NA,1033
1873,Plant biomass and allometry: rhizome dry mass per plant,1,NA,NA,NA,3550
1874,Plant biomass and allometry: Rhizome dry mass per plant dry mass (rhizome weight fraction),1,NA,NA,NA,1048
1875,Plant biomass and allometry: rhizome fresh mass per plant,1,NA,NA,NA,3549
1876,Plant biomass and allometry: Root dry mass per plant,1,NA,NA,NA,3450
1877,"Plant biomass and allometry: root dry mass per plant dry mass (root mass ratio, root mass fraction)",1,NA,NA,NA,3933
1878,Plant biomass and allometry: Root fresh mass per plant,1,NA,NA,NA,3405
1879,Plant biomass and allometry: Root length of primary roots per plant,1,NA,NA,NA,3461
1880,Plant biomass and allometry: Root length per plant,1,NA,NA,NA,1509
1881,Plant biomass and allometry: Root length ratio (RLR): root length per plant dry mass,1,NA,NA,NA,1504
1882,Plant biomass and allometry: Root nitrogen (N) content per plant nitrogen (N) content,1,NA,NA,NA,669
1883,Plant biomass and allometry: Root surface area per plant,1,NA,NA,NA,3032
1884,Plant biomass and allometry: Root tips per plant,1,NA,NA,NA,1307
1885,Plant biomass and allometry: Root volume per plant,1,NA,NA,NA,3408
1886,Plant biomass and allometry: Seed mass per plant,1,NA,NA,NA,132
1887,Plant biomass and allometry: Seed number per plant,1,NA,NA,NA,131
1888,Plant biomass and allometry: shoot ash content per plant dry mass,1,NA,NA,NA,3724
1889,Plant biomass and allometry: shoot ash free dry mass per plant dry mass,1,NA,NA,NA,3723
1890,Plant biomass and allometry: Shoot dry mass (plant aboveground dry mass) per plant,1,NA,NA,NA,403
1891,Plant biomass and allometry: Shoot nitrogen (N) content per plant,1,NA,NA,NA,408
1892,Plant biomass and allometry: Stem cross-sectional area at base of the crown,1,NA,NA,NA,3439
1893,Plant biomass and allometry: Stem cross-sectional area at base of the plant,1,NA,NA,NA,3437
1894,Plant biomass and allometry: Stem cross-sectional area at breast height,1,NA,NA,NA,3438
1895,Plant biomass and allometry: Stem dry mass (including branches) per plant,1,NA,NA,NA,3445
1896,Plant biomass and allometry: stem dry mass per shoot dry mass; Stem mass fraction aboveground,1,NA,NA,NA,3961
1897,Plant biomass and allometry: stem fresh mass per plant,1,NA,NA,NA,3548
1898,Plant biomass and allometry: Stem nitrogen (N) content per plant,1,NA,NA,NA,529
1899,Plant biomass and allometry: Stem nitrogen (N) content per plant nitrogen (N) content,1,NA,NA,NA,670
1900,Plant biomass and allometry: stem wet mass per plant,1,NA,NA,NA,3830
1901,Plant biomass and allometry: Stems per plant,1,NA,NA,NA,3012
1902,Plant biomass and allometry: Stolon dry mass per plant,1,NA,NA,NA,3493
1903,Plant biomass and allometry: Stolon dry mass per plant dry mass (stolon mass ratio),1,NA,NA,NA,3495
1904,Plant biomass and allometry: storage organ dry mass per plant,1,NA,NA,NA,3969
1905,Plant biomass and allometry: storage organ dry mass per plant dry mass,1,NA,NA,NA,3971
1906,Plant biomass and allometry: supportive tissue dry mass per plant dry mass,1,NA,NA,NA,3970
1907,Plant biomass and allometry: Whole plant aboveground dry mass,1,NA,NA,NA,3446
1908,Plant biomass and allometry: Wood (heartwood) cross-sectional area at base,1,NA,NA,NA,3431
1909,Plant biomass and allometry: Wood (heartwood) cross-sectional area at base of crown,1,NA,NA,NA,3433
1910,Plant biomass and allometry: Wood (heartwood) cross-sectional area at breast height,1,NA,NA,NA,3432
1911,Plant biomass and allometry: Wood (heartwood) dry mass per plant,1,NA,NA,NA,3443
1912,Plant biomass and allometry: Wood (sapwood) cross-sectional area at base,1,NA,NA,NA,3428
1913,Plant biomass and allometry: Wood (sapwood) cross-sectional area at base of crown,1,NA,NA,NA,3430
1914,Plant biomass and allometry: Wood (sapwood) cross-sectional area at breast height,1,NA,NA,NA,3429
1915,Plant biomass and allometry: Wood (sapwood) dry mass per plant,1,NA,NA,NA,3442
1916,Plant biomass and allometry: Wood dry mass per plant,1,NA,NA,NA,800
1917,Plant biomass and allometry: Wood dry mass per plant dry mass,1,NA,NA,NA,478
1918,Plant bolt date,1,NA,NA,NA,3512
1919,"Plant carbon (C) allocation to root, stem, leaves",1,NA,NA,NA,435
1920,Plant carbon (C) allocation: aboveground/belowground net primary production (NPP) ratio,1,NA,NA,NA,1481
1921,Plant carbon (C) content per plant dry mass,1,NA,NA,NA,3027
1922,Plant carbon/nitrogen (C/N) ratio,1,NA,NA,NA,1021
1923,Plant containing salt glands,1,NA,NA,NA,1023
1924,Plant date of first flower bud,1,NA,NA,NA,3513
1925,"Plant dead organ retainment: leaves, branches, flowers",1,NA,NA,NA,1024
1926,Plant death date,1,NA,NA,NA,3514
1927,Plant diameter of leaf rosette,1,NA,NA,NA,1025
1928,Plant dry mass height distribution,1,NA,NA,NA,1026
1929,Plant exposure,1,NA,NA,NA,1027
1930,Plant expression of symbiosis marker genes,1,NA,NA,NA,3976
1931,Plant flowering,1,NA,NA,NA,3616
1932,Plant fragmentation,1,NA,NA,NA,916
1933,Plant fresh mass,1,NA,NA,NA,3407
1934,Plant functional type (PFT),1,NA,NA,NA,197
1935,Plant growth form factor (according to FIA),1,NA,NA,NA,3943
1936,Plant growth temperature range,1,NA,NA,NA,3842
1937,Plant growth: annual basal area increment,1,NA,NA,NA,3797
1938,Plant harvest index: diametral quotient,1,NA,NA,NA,1028
1939,Plant height growth relative to diameter growth,1,NA,NA,NA,1015
1940,Plant height of lowest branch,1,NA,NA,NA,364
1941,Plant height of lowest branch versus total plant height (furcation index),1,NA,NA,NA,567
1942,Plant height of lowest flower,1,NA,NA,NA,3361
1943,Plant height to plant dry mass ratio,1,NA,NA,NA,3010
1944,Plant height versus plant width relationship,1,NA,NA,NA,1016
1945,Plant height versus stem diameter ratio,1,NA,NA,NA,3942
1946,Plant height: %trees > 6m,1,NA,NA,NA,3119
1947,Plant height: coefficient of variation of plant height,1,NA,NA,NA,3118
1948,Plant height: development during growth,1,NA,NA,NA,3503
1949,Plant height: erectness ratio of not elongated to elongated height,1,NA,NA,NA,3039
1950,Plant horizontal length of a bent / trailing organism,1,NA,NA,NA,2993
1951,Plant human usage types,1,NA,NA,NA,604
1952,Plant hydraulic conductance,1,NA,NA,NA,752
1953,"Plant leaf number: development during growth, leaf accumulation per plant",1,NA,NA,NA,3496
1954,Plant lifespan: age trees reach in forested stands,1,NA,NA,NA,3945
1955,Plant mating system,1,NA,NA,NA,347
1956,Plant microbial association,1,NA,NA,NA,3699
1957,Plant moisture use type,1,NA,NA,NA,599
1958,Plant morphological adaptations: root metamorphoses,1,NA,NA,NA,814
1959,Plant morphological adaptations: seed or dispersal unit metamorphoses,1,NA,NA,NA,813
1960,Plant morphological adaptations: shoot metamorphoses,1,NA,NA,NA,817
1961,Plant morphological adaptations: storage organs,1,NA,NA,NA,816
1962,Plant mortality rate,1,NA,NA,NA,770
1963,Plant multi-stemness,1,NA,NA,NA,3685
1964,Plant nitrogen (N) content per plant dry mass,1,NA,NA,NA,668
1965,Plant nitrogen (N) uptake efficiency (plant nitrogen acquired per nitrogen available),1,NA,NA,NA,3070
1966,Plant number of branches per plant,1,NA,NA,NA,511
1967,Plant number of branches: development during growth,1,NA,NA,NA,3509
1968,Plant number of floral buds,1,NA,NA,NA,3505
1969,Plant number of fruits per plant,1,NA,NA,NA,3515
1970,Plant number of leaves,1,NA,NA,NA,437
1971,Plant number of leaves at first flowering date,1,NA,NA,NA,3506
1972,Plant number of offspring shoots per parent shoot per year,1,NA,NA,NA,361
1973,Plant number of ramifications,1,NA,NA,NA,3908
1974,Plant number of stem nodes: development during growth,1,NA,NA,NA,3508
1975,Plant nutrient minig,1,NA,NA,NA,3697
1976,Plant ontogeny: time to emergence,1,NA,NA,NA,1035
1977,Plant ontogeny: time to first leaf,1,NA,NA,NA,1036
1978,Plant palatability,1,NA,NA,NA,679
1979,Plant part protected by spines,1,NA,NA,NA,3695
1980,Plant phosphorus (P) content per plant dry mass,1,NA,NA,NA,3028
1981,Plant propagation type,1,NA,NA,NA,609
1982,Plant recruitment efficiency,1,NA,NA,NA,1100
1983,"Plant relationship of stem mass, height and diameter",1,NA,NA,NA,621
1984,Plant respiration (whole plant),1,NA,NA,NA,3841
1985,Plant respiration rate per plant nitrogen (N) content ,1,NA,NA,NA,439
1986,Plant secondary compounds,1,NA,NA,NA,681
1987,Plant secondary compounds: antifungal chemicals,1,NA,NA,NA,3949
1988,Plant shape: patch shape,1,NA,NA,NA,3827
1989,Plant size,1,NA,NA,NA,3768
1990,Plant size: patch area,1,NA,NA,NA,3825
1991,Plant size: patch length,1,NA,NA,NA,3879
1992,Plant size: patch perimeter,1,NA,NA,NA,3826
1993,Plant size: patch width,1,NA,NA,NA,3880
1994,Plant species use for bioremediation,1,NA,NA,NA,3371
1995,Plant surviving (survival),1,NA,NA,NA,3615
1996,Plant time until death,1,NA,NA,NA,3090
1997,Plant tree allometry model parameters,1,NA,NA,NA,1017
1998,Plant vegetative phenology (leaf phenology),1,NA,NA,NA,1251
1999,Plant vegetative regeneration species offspring size relative to parent,1,NA,NA,NA,1008
2000,Plant vegetative reproduction: clonality of ramets,1,NA,NA,NA,329
2001,Plant vegetative reproduction: distance between ramets,1,NA,NA,NA,149
2002,Plant vegetative reproduction: lateral spread,1,NA,NA,NA,334
2003,Plant vegetative reproduction: number of ramets,1,NA,NA,NA,328
2004,Plant vegetative reproduction: pattern forming,1,NA,NA,NA,1206
2005,Plant vegetative reproduction: persistence of connection between clonal growth organs,1,NA,NA,NA,358
2006,Plant vegetative reproduction: role of clonal growth organ in plant growth,1,NA,NA,NA,357
2007,Plant vegetative reproduction: spread rate,1,NA,NA,NA,613
2008,Plant vegetative reproduction: spread distance ,1,NA,NA,NA,1207
2009,Plant vital attributes of persistence and establishment,1,NA,NA,NA,320
2010,Plant water loss on drying,1,NA,NA,NA,2952
2011,Plant wet biomass,1,NA,NA,NA,3025
2012,Plant width: development during growth,1,NA,NA,NA,3504
2013,Plot aboveground biomass carbon (C) content per drymass,1,NA,NA,NA,4021
2014,Plot aboveground biomass of other species (dry),1,NA,NA,NA,4020
2015,Plot aboveground biomass per ground area,1,NA,NA,NA,4024
2016,Plot aboveground dry mass,1,NA,NA,NA,4017
2017,Plot aboveground woody biomass of dominant species (dry),1,NA,NA,NA,4018
2018,Plot canopy height,1,NA,NA,NA,4025
2019,Plot carbon content of non-dominant species per dry mass,1,NA,NA,NA,4022
2020,Plot dominant species,1,NA,NA,NA,4028
2021,Plot leaf drymass of dominant species,1,NA,NA,NA,4019
2022,Plot nitrogen content of non-dominant species per dry mass,1,NA,NA,NA,4023
2023,Pollen diameter,1,NA,NA,NA,1042
2024,Pollen heteromorphy,1,NA,NA,NA,1043
2025,Pollen viability,1,NA,NA,NA,1044
2026,Pollination efficiency,1,NA,NA,NA,3872
2027,Primary vs secondary growth,1,NA,NA,NA,3919
2028,Reproductive organ apical rachilla length,1,NA,NA,NA,4064
2029,Reproductive organ apical rachilla thickness,1,NA,NA,NA,4063
2030,Reproductive organ basal rachilla length,1,NA,NA,NA,4062
2031,Reproductive organ basal rachilla thickness,1,NA,NA,NA,4061
2032,Reproductive organ bracts number,1,NA,NA,NA,4060
2033,Reproductive organ distance scar bracteole,1,NA,NA,NA,4059
2034,Reproductive organ inflorescence branch count,1,NA,NA,NA,4058
2035,Reproductive organ median rachilla length,1,NA,NA,NA,4057
2036,Reproductive organ nitrogen (N) content per reproductive structures dry mass,1,NA,NA,NA,684
2037,Reproductive organ nitrogen/phosphorus (N/P) ratio,1,NA,NA,NA,688
2038,Reproductive organ peduncle bract length,1,NA,NA,NA,4056
2039,Reproductive organ peduncle length,1,NA,NA,NA,4055
2040,Reproductive organ peduncle width,1,NA,NA,NA,4054
2041,Reproductive organ phosphorus (P) content per reproductive structures dry mass,1,NA,NA,NA,685
2042,Reproductive organ pistillate flower rachilla count,1,NA,NA,NA,4052
2043,Reproductive organ pistillate flower rachilla length,1,NA,NA,NA,4051
2044,Reproductive organ pistillate inflorescence length,1,NA,NA,NA,4053
2045,Reproductive organ rachilla count,1,NA,NA,NA,4066
2046,Reproductive organ rachilla length,1,NA,NA,NA,4067
2047,Reproductive organ rachilla thickness,1,NA,NA,NA,4068
2048,Reproductive organ rachis length,1,NA,NA,NA,4069
2049,Reproductive organ rachis thickness,1,NA,NA,NA,4070
2050,Reproductive organ staminate flower length,1,NA,NA,NA,4071
2051,Reproductive organ staminate inflorescence length,1,NA,NA,NA,4072
2052,Reproductive organ staminate rachilla count,1,NA,NA,NA,4073
2053,Reproductive organ staminate rachilla length,1,NA,NA,NA,4074
2054,Resprout diameter (for coppiced trees),1,NA,NA,NA,3604
2055,Rhizome (presence / absence),1,NA,NA,NA,1047
2056,Root alcohol dehydrogenase (ADH) activity,1,NA,NA,NA,247
2057,Root aluminium (Al) content per root dry mass,1,NA,NA,NA,1049
2058,Root ammonium (NH4+) uptake rate per root fresh mass,1,NA,NA,NA,1465
2059,Root antimony (Sb) content per root dry mass,1,NA,NA,NA,1050
2060,Root area per root diameter bin,1,NA,NA,NA,3570
2061,Root arsenic (As) content per root dry mass,1,NA,NA,NA,1051
2062,Root ash carbon (C) content per root carbon (C) content,1,NA,NA,NA,1321
2063,Root ash content per root dry mass,1,NA,NA,NA,1324
2064,Root boron (B) content per root dry mass,1,NA,NA,NA,1318
2065,Root branching intensity 1 (branching ratio): number of roots per higher order root,1,NA,NA,NA,1295
2066,Root branching intensity 2: number of root tips per higher order root length,1,NA,NA,NA,1296
2067,Root branching intensity 3: number of root tips per total root length,1,NA,NA,NA,3136
2068,Root branching intensity: number of root branches per root length,1,NA,NA,NA,3480
2069,Root cadmium (Cd) content per root dry mass,1,NA,NA,NA,1053
2070,Root calcium (Ca) content per root dry mass,1,NA,NA,NA,1054
2071,Root carbon (C) content not hydrolyzable in acid extractives per root carbon (C) content,1,NA,NA,NA,1336
2072,Root carbon (C) content per ground area,1,NA,NA,NA,1498
2073,Root carbon/nitrogen (C/N) ratio,1,NA,NA,NA,1055
2074,Root carbon/phosporus (C/P) ratio,1,NA,NA,NA,3517
2075,Root carbon/potassium (C/K) ratio,1,NA,NA,NA,3533
2076,Root cellulose carbon (C) per root carbon (C) content,1,NA,NA,NA,1310
2077,Root cellulose content per root dry mass,1,NA,NA,NA,91
2078,Root chromium (Cr) content per root dry mass,1,NA,NA,NA,1056
2079,Root conduit diameter,1,NA,NA,NA,1287
2080,Root copper (Cu) content per root dry mass,1,NA,NA,NA,1074
2081,Root cross-sectional area,1,NA,NA,NA,3152
2082,Root cross-sectional area of root stele,1,NA,NA,NA,3131
2083,Root cross-sectional area of vessel,1,NA,NA,NA,3132
2084,Root cross-sectional area ratio of stele to cortex,1,NA,NA,NA,1517
2085,Root cross-sectional fraction of stele area to root area,1,NA,NA,NA,1280
2086,Root cross-sectional xylem area ,1,NA,NA,NA,379
2087,Root crossectional area,1,NA,NA,NA,3560
2088,Root debris decomposition rate constant ,1,NA,NA,NA,1519
2089,Root decomposition: fraction of carbon (C) remaining,1,NA,NA,NA,3148
2090,Root decomposition: fraction of nitrogen (N) remaining,1,NA,NA,NA,3149
2091,Root decomposition: fraction of root dry mass not decomposed to original root dry mass,1,NA,NA,NA,1367
2092,Root diameter,1,NA,NA,NA,83
2093,Root dry mass fraction in respective root diameter class,1,NA,NA,NA,1486
2094,Root dry mass fraction in respective root order,1,NA,NA,NA,1487
2095,"Root dry mass per root volume (root density, root tissue density)",1,NA,NA,NA,116
2096,Root dry mass per soil layer,1,NA,NA,NA,3029
2097,Root dry mass per soil volume,1,NA,NA,NA,1494
2098,Root dry mass to leaf dry mass ratio,1,NA,NA,NA,1482
2099,Root dry mass turnover,1,NA,NA,NA,1417
2100,Root dry mass turnover rate,1,NA,NA,NA,1418
2101,Root evenness of length vertical distribution,1,NA,NA,NA,3035
2102,Root evenness of surface area vertical distribution,1,NA,NA,NA,3034
2103,Root exudate content per soil dry mass: soil concentration of root exudates,1,NA,NA,NA,3158
2104,Root exudation rate,1,NA,NA,NA,245
2105,Root exudation rate per root surface area,1,NA,NA,NA,3157
2106,Root exudation: carbon (C) exudation as fraction of root carbon (C) growth,1,NA,NA,NA,1454
2107,Root exudation: carbon (C) exudation as fraction of root dry mass,1,NA,NA,NA,1455
2108,Root forks per plant,1,NA,NA,NA,3566
2109,Root fraction of metaxylem cell wall thickness to vessel diameter,1,NA,NA,NA,1281
2110,Root fraction of protoxylem cell wall thickness to vessel diameter,1,NA,NA,NA,1282
2111,Root growth rate: fine root dry mass production per day per coarse root length,1,NA,NA,NA,1411
2112,Root growth rate: fine root length production per day per coarse root length,1,NA,NA,NA,1410
2113,Root growth: amplitude of monthly net root production,1,NA,NA,NA,1407
2114,Root growth: probability that monthly net root production is greater than 0,1,NA,NA,NA,1408
2115,Root growth: root carbon (C) production per ground area and time,1,NA,NA,NA,1390
2116,Root growth: root dry mass production per ground area per day,1,NA,NA,NA,1394
2117,Root growth: root dry mass production per ground area per duration of exposition,1,NA,NA,NA,1393
2118,Root growth: root dry mass production per ground area per month,1,NA,NA,NA,1392
2119,Root growth: root dry mass production per ground area per year,1,NA,NA,NA,1391
2120,Root growth: root length production per ground area per exposition period,1,NA,NA,NA,1400
2121,Root growth: root length production per ground area per year,1,NA,NA,NA,1401
2122,Root growth: root surface area produced per ground area per exposition period,1,NA,NA,NA,1414
2123,Root growth: root surface area produced per ground area per year,1,NA,NA,NA,1413
2124,Root hemicellulose carbon (C) per root carbon (C) content,1,NA,NA,NA,1311
2125,Root hemicellulose content per root dry mass,1,NA,NA,NA,93
2126,Root hemicellulose content per root dry mass,1,NA,NA,NA,1312
2127,Root hydraulic conductivity,1,NA,NA,NA,1476
2128,Root iron (Fe) content per root dry mass,1,NA,NA,NA,1077
2129,Root lead (Pb) content per root dry mass,1,NA,NA,NA,1078
2130,Root length,1,NA,NA,NA,1079
2131,Root length density (RLD): root length per ground area,1,NA,NA,NA,1507
2132,Root length fraction belonging to species,1,NA,NA,NA,1506
